name,family name,gender,country,birth year
Diana,Némedi,,AT,2007
Hansi,Nistelberger,M,AT,1992
Martin,Schwarnthorer,M,AT,1992
Christian,Bischof,M,AT,2007
Zora,Mladen,F,AT,2001
Julia,Tögel,F,AT,1992
Raphi,Schuster,M,AT,2001
Mani,Brandl,M,AT,2007
Johanna,Pichler,F,AT,2007
Franz,Heidinger,M,AT,2001
Lukas,File,M,AT,1958
Samo,Pravda,F,AT,2001
Patrick,Neumann,M,AT,1992
Sandra,Sommersacher,F,AT,2007
Christian,Sterrer,M,AT,2001
Jully,Luo,F,AT,1992
Maxamed,Amen,M,AT,1943
Denisa,Cimpoeru,F,AT,2001
Peter,Titscher,M,AT,1992
Mladen,Vincetic,M,AT,1992
Michaela,Reindl,F,AT,1958
Walter,Obwaller,M,AT,1992
Liza,Maja,F,AT,2001
Sven,Manzenreiter,M,AT,1943
Petra,Poier,F,AT,1992
Manfred,Schatz,M,AT,2001
Johanna,Klarer,F,AT,1943
Frank,Topf,M,AT,1992
Stephanie,Heim,F,AT,1943
Adelheid,Pototschnik,F,AT,1992
Ingrid,Janisch-Riess,F,AT,1958
Petra,Oberauer,F,AT,1992
Koc,Berki,M,AT,1992
Meggie,Meier,,AT,2007
Noel,Lindenthal,M,AT,2007
Christian,Brandtner,M,AT,1943
Sigrid,Aigner,F,AT,2007
Daly,Michel,M,AT,2001
Aysegulyasar,Sahin,F,AT,1958
Claudia,Honeder,F,AT,2007
Fawzy,Marei,M,AT,2001
Maoug,Al-Timimi,F,BE,1991
Myriam,De Visscher,F,BE,2004
Rick,Vanderper,M,BE,2011
Marianne,Sok,F,BE,1991
Marcel,Evers,M,BE,1965
Lieselot,Claeys,F,BE,1939
Loïc,Lahaye,M,BE,1991
Ellen,Piketh,F,BE,2004
Sasha,Hyzette,M,BE,1965
Людмила,Гусак,F,BE,1991
Gianni,Ruyts,M,BE,1991
Louis,Marechal,M,BE,2011
Christof,Geenen,M,BE,1965
Johan,Everaert,M,BE,1939
Serge,Denef,M,BE,1991
Mar,Byn,F,BE,1991
Pauline,De Graeve,F,BE,2004
Christine,Vanhee,F,BE,1991
Tinneke,Huygen,F,BE,1939
Steve,Franckx,M,BE,1965
Ionut,Banu,M,BE,1965
Marie-Julie,Werbrouck,F,BE,1965
Emanuel,Marreel,M,BE,2011
Luis,Fernandez Alvarez,M,BE,1965
Safaa,Sedik,F,BE,2004
Popeye,Sailorman,M,BE,2011
Letchiana,Macarty,F,BE,1965
Gwendoline,Van Gyseghem,F,BE,1965
Walter,Deguffroy,M,BE,1939
Amel,Ben Lahcen,F,BE,1991
Olivette,Ngaha,F,BE,1939
Joào,Dmgs,M,BE,1991
Alysée,Spencer,F,BE,1991
Josee,Van Dessel,F,BE,1991
Elias,Vertommen,M,BE,2004
Milan,Van Nuffel,M,BE,1939
Fatiha,Ez-Oumi,F,BE,1939
Joëlle,Roth,F,BE,2011
Rodrigue,De Coster,M,BE,1991
Valentine,Cornu,F,BE,2004
Habib,Karram,M,BE,1991
Maxime,Vanroey,,BE,2011
Hatim,Charifi,M,BE,2004
Ludovic,Wetzels,M,BE,1991
Roos,Timmermans,F,BE,1991
Phil,Colot,M,BE,1965
Davit,Badirov,M,BE,1939
Stefaan,De Wulf,M,BE,1991
Stan,Verhaegen,M,BE,1965
Yannis,Gimnopoulos,M,BE,1965
Walter,Verbeeren,F,BE,1991
Julie,Rongé,,BE,1991
Ousmane,Conde,M,BE,1991
Mohammed,Ben Abedssadak,M,BE,1991
Pascaline,Noizet,F,BE,1991
Stijn,Royen,M,BE,1991
Marleen-Marnix,Muylle - Vanmullem,F,BE,1965
Pina,Pecorelli,,BE,1991
Cristofero,La Spina,M,BE,1991
Julien,Ansias,M,BE,1991
Nathalie,Niclaus,,BE,1965
Dorine,Leuris,F,BE,1965
Jassidhaliwal,Jassidhaliwal,M,BE,1965
Loïc Sandy,André Bourgeois,M,BE,1991
Manu,Tig,M,BE,1991
Thierry,Truyts,M,BE,2011
David,Wagner,M,BE,2004
Christine,Adamus,F,BE,1965
Mes,Jumelles,F,BE,1965
Lepa,Rosa,F,BE,2004
Alain,Croibien,M,BE,1939
Viktoriya,Cockx,F,BE,1991
Felix,De Puydt,M,BE,2011
Amélie,Michaux,F,BE,2004
Bertrand,Verjans,M,BE,2011
Yves,De Meyer,M,BE,1965
Ilissa,Foutré,F,BE,1965
Véro,Deneubourg,F,BE,2011
Peter,Couvent,M,BE,1965
Benjamin,Fagnot,M,BE,1991
Michel,Vanhoudt,M,BE,1991
Thierry,Stevens,M,BE,1991
Gufi,Sadiku,M,BE,1991
Léa,Husson,F,BE,1991
Marilyne,Sohier,F,BE,2011
Cem,Malalo-An,F,BE,1939
Frederic,Coostra,M,BE,2011
Mieke,De Schuyter,F,BE,1991
Jarno,Bernau,M,BE,1991
Nathalie,Meuter,F,BE,1991
Chelsea,Gardeur,F,BE,1991
Sander,Decuyper,,BE,1965
Lionel,Guerria,M,BE,2011
Catherine,Buyens,F,BE,2011
Hendrickx,Roger,M,BE,1991
Thomas,Duhamel,M,BE,2004
Fikret Sevinch,Mustafovi,M,BE,1991
Laurent,Mertens,M,BE,1939
Thibaut,André,M,BE,1991
Nele,David,F,BE,1965
Jin-Wei,Yang,M,BE,1991
Maarten,Keersse,M,BE,2011
Christel,Huysmans,F,BE,2004
Glen,Pauwels,M,BE,2011
Philippe,Verrecht,M,BE,2011
Daisy,Lefevre,F,BE,2004
Liselotte,Casteur,F,BE,1991
Jonathan,Poti,M,BE,1991
Mîřã,Łøca,F,BE,1991
Kimara,Hoste,F,BE,1965
Mélanie,Piette,F,BE,1965
Christiane,Smits,M,BE,1939
Jenifer,Nicolaes,,BE,1991
Carlo,Gysens,M,BE,1991
Lydia,Lekasopo,F,BE,1939
Franco,Ecino,M,BE,1939
Farah,Assakali,F,BE,2011
Patricie,Wynenova,F,BE,1991
Laurence,Bertrand,,BE,1939
Robin,Nullens,M,BE,2011
Rami,Ramazotti,M,BE,1939
Daniella,Silva,F,BE,2011
Josiane,Timmermans,F,BE,2011
Angelique,Blaise,F,BE,2004
Julien,Broi,,BE,2004
Sébastien,Schmit,M,BE,1991
Donovan,Urbain,M,BE,1991
Joe,Lorenz,F,BE,2004
Kali,Singh,M,BE,1939
Ch Abdul,Rehman,M,BE,1991
Mohammed,Sebbahi,M,BE,1939
Michael,Bm,M,BE,2011
Jan,Beuselinck,M,BE,1991
Loïc,Desiron,M,BE,2004
Redjep,Bajrami,M,BE,2011
Andy,Goemaere,M,BE,1939
Eddy,Degryze,M,BE,1991
Emilson,Van Gijsel,M,BE,1991
Shana,Lenaerts,F,BE,1991
Kelly,De Geest,F,BE,1939
Maarten,Max,M,BE,2011
Stef,Vanhoutte,,BE,2011
Manuela,Tsiligas,F,BE,1991
Lambaerts,Martine,F,BE,1991
Valentin,Moens,M,BE,1939
Erik,Caluwé,M,BE,1939
Vanessa,Gevaert,F,BE,1965
Laure,Keuppens,F,BE,2011
Rungrat,Khwankum,F,BE,1991
Vera,Serneels,,BE,1991
Titigrominet,Pichry,,BE,1991
Paulo,Pina,M,BE,1991
Kris,Van Mol,M,BE,2011
Sara,Block,F,BE,1991
Diego,Riso,M,BE,1939
Patryk,Borkowski,M,BE,1991
Jenny,Bawin,F,BE,1965
Ilana,Van Dorst,F,BE,1991
Nele,De Vestele,,BE,1991
Yvette,Bortels,F,BE,1991
Luce,Doriaux,F,BE,1991
Mohamed,Rifi,M,BE,2011
Jonathan,Van Melderen,M,BE,1965
Denrindev,Devis,M,BE,1991
Annie,Haeck,F,BE,1939
Corentin,Geysenbergh,M,BE,1965
Francisco,Moser,M,BE,1991
Femke,Gilis,F,BE,1939
Will,Mrvl,M,BE,2011
Lucas,Zileri,M,BE,1991
Marusya,Antonova,F,BE,1939
Dirk,De Neve,M,BE,2011
Rosa,Ghomari,F,BE,1965
Gorge,Dequin,M,BE,2004
Youssef,Najjar,M,BE,1939
Vicky,Simoens,F,BE,1991
Nabil,El Hari,M,BE,2011
Christine,Legrand,F,BE,1939
Suzanne,Itua,F,BE,2011
Catalea,De Maesschalck,F,BE,1991
Joeri,De Pauw,M,BE,1991
Steven,Vancayseele,M,BE,1991
Jean-Michel,Hoffmann,M,BE,1991
Linda,Dick,F,BE,1965
Christel,Wassenaar,F,BE,1965
Patrick,Bovy,M,BE,2011
Andre,Blochouse,M,BE,1991
Eloïse,Simon,F,BE,1939
Maryline,Hologne,F,BE,2004
Peter,Gerits,,BE,1991
Justine,Corijn,F,BE,2004
Guy,Daoust,M,BE,1939
Bendaoud,Yamina,F,BE,1939
Dora,Pelzer,F,BE,1991
Louis,Wuytack,M,BE,1965
Annie,Snels,F,BE,1991
Stijn,Hoste,M,BE,1991
Ali,Bouchal,M,BE,1991
Asma,Hammou,F,BE,2004
Hélène,Nyota,F,BE,1991
Guillaume,Giunta,M,BE,2004
Donja,Bervoets,F,BE,1991
Yousra,Kr,F,BE,1939
Jack,Gr,M,BE,2004
Yannick,Brakel,M,BE,1939
Ferdinando,Mattia,,BE,1939
Hovo,Hovsepyan,M,BE,1965
Dominique,Conrardy,M,BE,1991
Fadil,Spahiu,M,BE,2011
Zowie,Hayen,M,BE,1965
Beytullah,Bocu,M,BE,1939
Aude,Michon Carlier,F,BE,1965
Sheena,Penneman,F,BE,1991
Emanuelle,Moon,F,BE,2004
Linda,De Smedt,F,BE,2004
Houriya,Saidi,F,BE,1939
Jovany,Molino,M,BE,1991
Mégane,Desyndic,F,BE,1991
Eddy,De Blieck,M,BE,1991
Wim,Thijs,M,BE,1991
Adja,Diallo,M,BE,1991
Marc,Hollevoet,M,BE,1991
François,Culot,M,BE,1991
Marie-Rose,Aendenboom,F,BE,1965
Angelo,Salvaggio,M,BE,1939
Noémie,Marques Rodrigues,F,BE,2011
Rodrigue,Soyer,M,BE,2011
Nancy,Van Looveren,F,BE,2011
Brygida,Sawicka,F,BE,1991
Charline,Dewaele,F,BE,2004
Magda,Renders,F,BE,2011
Thomas,Oerlemans,M,BE,1991
Liam,Van Eynde,M,BE,1991
Hannan,Jan,M,BE,1991
Abiha,Imran,F,BE,2011
Brigitte,Kerremans,F,BE,1991
Olivier,Peleman,M,BE,1991
Wassim,Ez,M,BE,1991
Tiemen,Stevens,M,BE,1991
Ibrahim,Kadri,F,BE,1965
Hakim,Le Beau,M,BE,1965
Malu,Kleertjes,F,BE,1991
Si,Hamdaoui,F,BE,1965
Rayan,Waqas,M,BE,1991
Luca,Alaimo,M,BE,1991
Doriane,Fauconnier,F,BE,2011
Piotr,Kasprzyk,,BE,2004
Ian,Aerts,M,BE,1991
Abdelaziz,El,M,BE,1939
Dominique,Joucken,,BE,2011
Alyssia,Popowski,F,BE,1991
Erica,Van C,F,BE,2004
Danny,Van Ryckeghem,M,BE,2004
Salma,Siku,F,BE,2011
Dorine,Smeets,F,BE,1965
Doriana,Lobue,F,BE,1991
Ribello,Lezzi,,BE,1939
Jan,Peeters,M,BE,1991
Nádia,Onofre Da Silva,F,BE,1939
Octavian,Or,M,BE,1991
Hassan,Esi,F,BE,1991
El Amrati,El Housein,M,BE,1991
Nasr,Chatar,M,BE,2004
Vanloffelt,Cindy Jochen Yanaika,F,BE,1965
Ju,Tholet,M,BE,1939
Evelien,Dp,,BE,2004
Edilene,Ribeiro,F,BE,2011
Yves,Van Der Mast,M,BE,1991
Christian,Audain,M,BE,1965
Philippe,Des Esseintes,M,BE,1991
Jasper,Batselier,M,BE,1965
Yamaky Makiadi,Yamaky Makiadi,M,BE,2004
Katleen,De Wulf,F,BE,1991
Raoul,Hulsmans,M,BE,1991
Bénédicte,Corbusier,F,BE,2011
Michael,Thoen,,BE,1991
Patrick,Gerard,M,BE,1939
Lang,Maman,F,BE,1991
Belgin,Aksoy,,BE,1965
Patrick,Biko,M,BE,1991
Sabrina,Gallet,F,BE,1965
Bharat Ram,Ammu,M,BE,2011
Denise,Martens,F,BE,1991
Davy,Vandeville,M,BE,2004
Shannon,Deltour,F,BE,1965
Christine,Van Nieuwenhuyse,F,BE,1991
Vincent,Thomee,M,BE,1991
Azeddine,Hayani,M,BE,1965
Ossa,Ossa,F,BE,1965
David,Vandemaele,M,BE,1939
Lydia,Vinck,F,BE,1939
Brandon,Stuckens,M,BE,1991
Robin,Vanbrabant,M,BE,1991
Isaline,Kort,M,BE,1939
Sam,Malysse,F,BE,1991
Caner,Sabri,M,BE,1991
Wim,Iwens,,BE,1939
Roel,Vanaken,M,BE,1991
Heidi,Coolen,F,BE,2011
Carol,Duong,F,BE,1991
Melanie,Dubois,F,BE,2004
Haidoune,Mohamed,M,BE,1939
Dharshi,Karthigesu,F,BE,2004
Greet,Ector,F,BE,1965
Henry,Daubrez,,BE,1939
Serge,Neuville,M,BE,2011
Michel,Gillard,M,BE,1991
Lieselotte,Bonroy,F,BE,1991
Carlos,Alonso Gomez,M,BE,1991
Samir,Koukouh,M,BE,1991
Syed,Iman Imran,F,BE,1939
Duran,Bal,,BE,1991
Myriam,Claes,F,BE,1991
Wanne,Driver,M,BE,1991
Bart,Schaek,M,BE,2011
Jan,Jakke,M,BE,1991
Mehdi,Mehdi,M,BE,1991
Nadine,Elskens,F,BE,1939
Larisa,Bica,F,BE,1965
Annie,Roeland,F,BE,1991
Marlaine,Vandendriessche,F,BE,1965
Blanche,Wendzang,F,BE,1991
Angie,Schreiner,F,BE,1939
Joke,Hoste,F,BE,2004
Renée,Pierrard,F,BE,1939
Stratton,Brock,M,BE,1939
Jacob,De Sutter,,BE,1965
Eddy,Legemaat,M,BE,1965
Keanu,Rosiers,M,BE,1991
Dima,Bagnar,M,BE,2004
Kenneth,Goiris,M,BE,1991
Kaatje,Verhamme,F,BE,1939
Mario,Naessens,M,BE,1991
Daniah,Mufti,F,BE,2011
Federico,Artale,M,BE,1991
Elke,Bronselaer,,BE,1939
Pascal,Delporte,M,BE,1965
Espe,Bokata,F,BE,1965
Steven,De Beeck,,BE,2011
Mounir,Khyyat,M,BE,1939
Robin,Prinzie,M,BE,1991
Khoa,Giang,M,BE,2011
Maxime,Dpl,M,BE,2004
Linde,Moonen,F,BE,1991
Kaita,Ragatsou,M,BE,2004
Bryan,Lentini,M,BE,1939
Safiyaa,Quxley,M,BE,1965
Liam,Schoevaers,M,BE,1991
Joseph,Bujyakera,M,BE,1991
Karen,Ninel,M,BE,1991
Sandro,Fortunato,,BE,1965
Christof,Vercauteren,M,BE,2004
Laurie,Dufour,F,BE,2004
Ghafar,Mansoer,M,BE,2011
Estelle,Van Kerrebroeck,F,BE,1991
Mamadou,Diallo,M,BE,1991
Bart,Drieskens,,BE,1991
Addi,Rijsdijk,F,BE,1939
Marie,Plo,F,BE,1939
Salvatore,Bellia,M,BE,1991
Chantal,Charlier,F,BE,2004
Jure,Vandenwouwer,M,BE,1965
Patricia,Smitz,F,BE,1939
Juliet,Michaux,F,BE,1991
Dylan,Legardeur,M,BE,1965
Kazuma,Obana,M,BE,1991
Amélie,Poncelet,F,BE,1991
Hugo,Verberckmoes,M,BE,1991
Wout,Van Der Gracht,M,BE,1991
Cindy,Zhang,F,BE,1991
Chantal,De Goor,F,BE,1939
Angie,Baillieux,,BE,1939
Lara,Mech,,BE,1939
James,Lombardi,,BE,2004
Wouter,Coekaerts,M,BE,1939
Oumaima,Adahchour,F,BE,2004
Sarah,Huertas Y Broes,F,BE,1939
Sow,Hassanatou,F,BE,1991
Christophe,Wolny,M,BE,2004
Bekkar,Yamina,F,BE,1991
Rudi,Galle,M,BE,1965
Irina,Georgescu,F,BE,1991
Marc,Pigeon,M,BE,1939
Christel,Vanhaeren,F,BE,1965
Kathleen,Maes,F,BE,1939
Muriel,Antoine,,BE,2011
Aitor,Etxeberria Aristi,M,BE,2011
Sri,Sarisum,F,BE,1939
Niels,Ceyssens,M,BE,1991
Andy,Verelst,M,BE,2011
Danny,Engelen,M,BE,1965
Ionel,Chircu,M,BE,1939
Pg,Mey,F,BE,1939
Antonino,Bartoli,M,BE,1939
Thibault,Fanton,M,BE,1991
Sabri,Troiaano,F,BE,1965
Arne,Thiels,M,BE,2011
Fabienne,Van Der Smissen,F,BE,1991
David,Mrsn,M,BE,1939
Rudy,Croonen,M,BE,1991
Kristof,De Smet,M,BE,1991
Jan,Loosen,M,BE,1991
Beatrice,Van Blanckenberg,F,BE,2004
Tony,Dirix,M,BE,1991
Manatarga,Florian Cosmin,,BE,1991
Adnan,Tığlı,M,BE,1991
Peter,Kins,M,BE,1991
Floris,Colpaert,M,BE,1991
Johan,Durnez,M,BE,1939
Sien,Claessens,F,BE,1991
Seppe,Bouwen,M,BE,1939
José,Vilz,M,BE,1991
Sven,Coemans,M,BE,1991
Abdullah,Ozturk,M,BE,1991
Cynthia,Van Der Stee,F,BE,1965
Willem,Bossuyt,M,BE,1991
Kimberly,Schiettecatte,F,BE,2004
Lara,Bekaert,F,BE,1965
San,Kai,M,BE,1991
Anita,Vanderputte,F,BE,1965
Jacks,Tournado,F,BE,1939
Romain,Bsc,M,BE,1939
Fran,Dhondt,F,BE,1991
Mikael,Graftiau,M,BE,2004
Eveline,Kirsch,F,BE,1965
Rita,Batsleer,F,BE,1991
Josephine,Lamaire,F,BE,2004
Stephanie,Verluyten,,BE,1939
Ruud,Kraus,M,BE,1939
Koen Diels,Loes Sels,F,BE,1991
Cedric,Boucgniau,M,BE,1991
Karel,Jeuris,M,BE,1939
Louis,Frooninckx,M,BE,1991
Amir,Abbasi,M,BE,1991
Johan,Vangeenberghe,M,BE,1939
Henri,Clabots,M,BE,1991
Jeroen,Van Petegem,M,BE,1965
Francois,Delabel,M,BE,1991
Michael,Gonzalez,M,BE,1991
Petit Coeur,Bah,F,BE,2011
Tonny,Crommen,M,BE,1991
Katia,Coppola,F,BE,1991
Bernard,Darras,M,BE,2004
Fouad,Khiyara,M,BE,1991
Robert Christiane,Liégeois Brosteaux,M,BE,2004
Mireille,Vanderstoken,F,BE,2011
Valerie,Kronings,F,BE,2011
Joelle,Marlier,F,BE,1991
Arlette,Eppe,F,BE,1965
Jack,Boy,M,BE,1991
Jeaninne,Goversen,F,BE,2011
Monika,Pawlowska,F,BE,2004
Lore,Na,F,BE,1965
Dominique,Dhondt,F,BE,1991
Anas,Anas,F,BE,1991
Gregory,De Koninck,M,BE,1939
Gert,Vertruyen,M,BE,2011
Joachim,Di Prima,,BE,1991
Zoë,De Ruysser,F,BE,1965
Max,Vs,,BE,1991
Ferdaws,Fifi,F,BE,2011
François,Morsa,M,BE,1965
Loes,De Bruyne,F,BE,1991
Félix,Esser,M,BE,2004
Bernadette,Hubin,F,BE,2011
Marleen,Bakkers,F,BE,2004
Jean-Marie,Claine,M,BE,1991
Nancy,Blistain,F,BE,1965
Benoit,Delforge,M,BE,2004
Claudine,Chauvaux,F,BE,1991
Anna,Popescul,F,BE,2004
Farida,Chairi,F,BE,2011
Sandra,Le Cluyse,F,BE,2011
Mario,Bostyn,M,BE,2011
Cluis,Lambert,,BE,2004
Abdrazac,El Hanafi,M,BE,1991
Tiney,Pringle,F,BE,2004
Elisabeth,Paul,,BE,1991
Benoît,Remy,,BE,1939
Jean Pierre,Peelman,M,BE,1991
Ahmet,Top,M,BE,2011
Paulien,Paulien,,BE,1939
Adriana,Greggio,F,BE,1991
Rachid,Chaimi,M,BE,1991
Actioactio,Actio,,BE,1965
André,Marchal,M,BE,2004
Marko,Monako,M,BE,1965
Fetty,Clauwaert,F,BE,1965
Heleentje,Hihi,,BE,1991
Maarten,Bettens,M,BE,2004
Danny,Wytinck,M,BE,2011
Christine,Decamps,F,BE,1939
Kevin,Duchenne,M,BE,1965
Has,Snsi,M,BE,1991
Cedric,Eestermans,M,BE,2004
Jolien,Tibax,F,BE,1991
Eric,Lauryssen,M,BE,1939
Luc,Baugnèe,M,BE,1991
Andrada,Rosoiu,F,BE,1991
Stephanie Kevin,Rousseau Desender,F,BE,2011
Danny,Vyt,M,BE,1939
Saad,Salhi,M,BE,1991
عبد اللطيف,ايت رحال,M,BE,2011
Mario,De Poorter,M,BE,1991
Michèle,Hurez,F,BE,2004
Roel,Grard,,BE,1991
Colin,Magermans,M,BE,1991
Aurore,Couckhuyt,F,BE,1965
Frederick,Tsiobbel,M,BE,1991
Nicole,De Metsenaere,F,BE,1939
Valdete,Beci,F,BE,2011
Elien,Pauwels,F,BE,1991
Lena,Siffrin,F,BE,1991
Jonathan,Gevaerts,M,BE,2011
Bas,Vangermeersch,M,BE,2011
Sonia,Lambricht,F,BE,1991
Silvan,Babito,F,BE,1991
Michael,Heinz,M,BE,1939
Rita,Hendrickx,,BE,1939
Fred,Close,M,BE,1939
Annick,Flamme,F,BE,1991
Schepers,Gerard,M,BE,1991
Vincent,Thiry,M,BE,1939
Bob,Berete,M,BE,1991
Fátima,Jetá,F,BE,2011
Wolf,De Bondt,,BE,1991
Ilies,Amzi,M,BE,1965
Leoras,Stefanuca,M,BE,1965
Brenthon,Proost,M,BE,1939
Jelle,Van Den Wouwer,M,BE,1965
Marwan,Lasri,M,BE,1991
An,Ver,F,BE,1939
Geert,Van Damme,M,BE,1991
Danielle Julien,Vandecassye Paulet,F,BE,1991
Dandy,Moesen,M,BE,1939
Valerio,Cambareri,M,BE,1965
André,Willems,M,BE,2004
Caro,Petiteclé,F,BE,1991
Fatiha,Benjelloun,,BE,1939
Timo,Frans,M,BE,1991
Vicuta,Barbulovic,F,BE,1965
Alex,Dereme,M,BE,1991
Laura,Panella,F,BE,1991
Leentje,Engelen,F,BE,1991
Jan,Van Dijck,M,BE,2004
Pape,Gueye,M,BE,1991
Stephanie,Vh,F,BE,1991
Soufian,El Yahiaoui,M,BE,1939
Senna,Finances,M,BE,2011
Miran,Coppens,F,BE,2011
Amber,Vanhoof,F,BE,1939
Ali,Chahlal,M,BE,2011
Jens,Vdb,M,BE,1991
Gaëtan,Martini,M,BE,1939
Hanna,Lemahieu,F,BE,1991
Sebastian,Vantomme,M,BE,1939
Kevin,Bl,M,BE,1991
Pascal,Lemaire,M,BE,1939
Julie,Thomas,,BE,1991
Anh,Thu,F,BE,1991
Hamzaoui,Anouar,M,BE,2004
Therese,Dhulst,F,BE,1991
Kathy,De Block,,BE,2004
Nahiide,Blt,F,BE,1991
Olivier,Smets,M,BE,1965
Vanessa,Lucas,,BE,2004
Davide,Paterna,M,BE,1991
Cottignies,Vincent,M,BE,1965
Johny,Deryckere,M,BE,1991
Emre,Odabas,M,BE,1991
Jean-Sébastien,De Plaen,M,BE,1991
Martine,Charue,F,BE,1991
Martin,Berghmans,M,BE,1965
Patrícia,Tavares,F,BE,1939
Ronnie,Maindefroid,F,BE,2004
Carmelina,Alfano,F,BE,1939
Brahim,Barhoumi,M,BE,1939
Kenny,Kusé,M,BE,1991
Richard,Vandyck,M,BE,1939
Jean-Marie,Dewallef,M,BE,1965
Rahma,Rahima,F,BE,1939
Steven,Vereecken,M,BE,1991
Godin,Jhody,,BE,2011
Marleen,Delsipée,F,BE,2011
Dida,Ha,F,BE,1991
Laura,Stevens,F,BE,2011
Peter,De Vries,M,BE,1991
Vjosa,Beqrama,F,BE,1991
Inge Erwin,Herbots,F,BE,2004
Ria,Bamps,F,BE,1991
Brian,Dobbelaer,M,BE,1991
Munda,Guiseppe,M,BE,1991
Glenn,Declercq,M,BE,1991
Evelyn,Dewitte,F,BE,1991
Daniel,Kouam Fotso,M,BE,1991
Titi,Mimi,M,BE,1965
Jonas,Lietaert,M,BE,2004
Issam,Bohado,M,BE,1939
Lola,De Bois,F,BE,2004
Xenna,Roberte,F,BE,1939
Madhu,Lecoq,F,BE,1991
Bart,Vendelmans,M,BE,1991
Brieuc,Bartholomé,M,BE,1991
Hugues,Hermant,M,BE,1965
Kim,De Corte,F,BE,1991
Mark,De Bock,M,BE,1939
Adrian,Anghel,M,BE,1991
Michel,Vanbellinghen,M,BE,1991
Jozef,Dominik,M,BE,1939
Mien,Lai Dinh,M,BE,1991
Jaak,Soons,M,BE,1991
Maddy,Dupont,F,BE,1939
Pierre,Syti,M,BE,2011
Greet,De Roover,F,BE,1991
Noémie,Evrard,F,BE,1965
Johan,Van Kerckhove,M,BE,2011
Dieter,Leisner,M,BE,2004
Jihad,El Bouchtili,M,BE,1991
Ridouane,Annajari,M,BE,2011
Tatijana,Heirman,,BE,1939
Marleen,Van Goethem,F,BE,1939
Ingrid,Bollens,F,BE,1991
Fabienne,Hellin,F,BE,1991
Ben,Mounir,M,BE,1991
Renato,Klafke,M,BE,1991
Kelly,Oliviero,F,BE,2011
Vend Tout,Deco Vêtements,F,BE,1991
Anita,Jovel,F,BE,1965
Annie,Beckers,F,BE,1991
Veerle,Reyniers,F,BE,1991
Natalie,Helsen,F,BE,1991
Tammyke,Van Hemelrijck,F,BE,1991
Nastasia,Louis,F,BE,2004
William,Van Hecke,M,BE,2011
Çelik,Ezer,M,BE,2004
Nori,Otr,M,BE,1965
Christelle,Dumont,F,BE,1965
Trab,Netuots,M,BE,1991
Abdullah,Şakirbeyoğlu,M,BE,2004
Laury,Dor,M,BE,1939
Sam,De Keyzer,M,BE,2004
Isaura,Berteel,F,BE,1939
Muriel,Pallara,F,BE,2004
Peter,Van Dingenen,M,BE,1991
Michel,Corthals,,BE,1991
Mehmet,Polat,M,BE,1939
Sandra,Cools,F,BE,2004
Kim,Tavernier,F,BE,2004
Annelies,Van Hove,F,BE,1939
Christoff,Cop,M,BE,1965
Emmely,Polen,F,BE,1965
Adidja,Kanyange,,BE,1991
Mag,Gaillimh,,BE,2011
Jean-Yves,Bechoux,M,BE,2011
Stijn,De Wit,M,BE,1991
Domy,Cook,F,BE,1939
Wim,Van Daele,M,BE,1991
Anthony,Kossev,M,BE,1991
Dilara,Çorat,,BE,1991
Iqbal,Javed,M,BE,1991
Ziyad,El Khaldi Ahanach,M,BE,2004
Cynthia,Houbrechts,F,BE,2011
Justine,Dubois,,BE,2004
Glas,Etienne,M,BE,2011
Amélie,De Thier,F,BE,1991
Sophie,Jacques,F,BE,2004
Yvonne,Van Noten,M,BE,2011
Papajiji,Jf,M,BE,1991
Johnny,De Swert,M,BE,1939
Chelsea,Desmet,F,BE,2011
Kris,Broodcoorens,M,BE,1991
Mesret Geidy,Meron,F,BE,1965
Joris,Rayen,M,BE,1991
Guy,Gaspar,M,BE,1939
Ionuț,Sandu,M,BE,2004
Kiroe,Deprez,M,BE,1939
Augustin,Triquet,M,BE,1991
Kia,Franck,F,BE,1991
Charlène,Praet,F,BE,1965
Tahir,Ahmed,M,BE,1939
Els,De Cleen,F,BE,2004
Didier,Herinckx,M,BE,1991
Sarah,Isaac,F,BE,1991
Antoinette,Be,F,BE,1991
Luk,Steemans,M,BE,1965
Laurent,Schaaff,,BE,2011
Gilles,Goetghebuer,M,BE,1939
Saliha,Khalafa,F,BE,2004
Nathalie,Jeanson,F,BE,1965
Maarten,De Smet,M,BE,2004
Duviel,Ramirez,M,BE,1991
Kleo,De Busschere,F,BE,1991
Nadine,Lily,F,BE,1991
Paris,Saint Germain,F,BE,2011
Audrey,Lanfroy,F,BE,2011
Trees,Coene,F,BE,2011
Hadj,Louli,M,BE,1991
Aybike,Melis,F,BE,1939
Arielle,Steyls,F,BE,1991
Yassine,Belin,F,BE,1939
Izuku,Midoriya,M,BE,2004
Giovanni,De Groot,M,BE,1991
Abdulmaseh,Bajora,M,BE,1939
Laïla,Van Heyste,F,BE,1991
Tolga,Celik,M,BE,1991
Chantal,Vanbergen,F,BE,1965
Raphaël,Baling,M,BE,2011
Abdallah,Frije,M,BE,1991
Paul,Smets,M,BE,1965
Chérif,Kebbab,M,BE,1939
Sofie,Verbruggen,F,BE,1991
Maria,Van Roy,F,BE,2011
Corette,Van Krieken,F,BE,1939
Gilles,Knockaert,M,BE,1991
Meredith,Parker,F,BE,1965
Winston,Glorie,M,BE,1939
