name,family name,gender,country,birth year,treatment,X1,X2,X3,X4,X5,Y
Om,Yazan,F,CZ,1962,1,58,11.17523676649245,-0.8301718543578576,7.0236641522780126,7.0,3.13443237848945
Anna,Božíková,F,CZ,1977,0,43,8.326099300908169,-0.8224619055810348,6.748261819775046,7.0,-28.32159116911856
Tereza,Karásková,F,CZ,1962,1,58,6.390352708222653,-0.6481350550869703,6.679371253969106,7.0,22.538968393452485
Dalibor,Uhrinec,M,CZ,1962,0,58,7.603461272133706,2.86363940275557,6.596433127263561,7.0,80.38993487448998
Petr,Šindelář,M,CZ,1943,0,77,8.296852862480035,2.7635011380759944,6.82127068385589,7.0,84.8518775439871
Petra,Hamplova,F,CZ,1977,0,43,8.535698045137543,1.5023908964885209,6.922204859796467,7.0,46.48744469364471
Renata,René,F,CZ,1943,1,77,12.18064659653944,-0.4567484291839072,7.218276755444446,7.0,30.607289187576544
Lida,Zigalova,F,CZ,1977,1,43,8.026540354833712,1.0392016916365046,6.832632116575515,7.0,59.52430034125442
Alla,Eremeeva,F,CZ,1977,1,43,9.794152970609533,1.5027001544944838,7.06356652225978,7.0,83.8280559054548
Emanuel,Děvečka,M,CZ,1998,0,22,7.457617579530537,1.5848433757593654,7.078749755669826,7.0,42.718406184134864
Jakub,Otec,M,CZ,1977,0,43,6.798725757211437,0.07580175650539343,6.625450567498116,7.0,-0.38162921785286086
Jaroslava,Varha,F,CZ,1943,0,77,6.555734991092265,0.262939976572373,7.343718113982195,7.0,4.436765851595638
Pepinos,Brez,M,CZ,1977,1,43,7.414203998651447,0.880345566193082,7.137014500677366,7.0,52.726482158687546
Lukáš,Král,M,CZ,1977,0,43,8.111579622396157,-1.791234660511534,7.304473019979208,7.0,-57.338350583785285
Pia,Ramos,F,CZ,1998,0,22,5.774745099319747,1.6922507865014598,6.518303732962247,7.0,34.75895554999818
Tomáš,Hron,M,CZ,1943,1,77,11.435514975739986,0.9368065812483211,7.290530988539333,7.0,92.479357657965
Luděk,Wagner,M,CZ,1943,0,77,4.811476300624706,1.5903056432657194,6.450519154580165,7.0,26.67768142725817
Dana,Litochlebova,F,CZ,1977,1,43,4.854459942155171,0.09810249984127636,6.897941243188379,7.0,29.65838228404289
Jaroslava,Poplužníková,F,CZ,2017,0,3,8.268149721858551,0.3281607978915473,7.769762418870652,7.0,8.321001009103473
Pavla,Balgarova,F,CZ,1977,0,43,5.2270190044096,0.1372595740091488,6.701753088077609,7.0,0.41155405079337637
Nkebaber,Nkebaber,M,DK,1985,0,35,5.630187164799238,1.4852050256470728,6.843374159238103,7.0,29.50675063337694
Virginija,Petraitiene,F,DK,1985,0,35,7.1975435023465115,2.176197179604524,7.2345329750927405,7.0,57.373945481451564
Mohamed,Abdi,M,DK,1985,0,35,7.01246574988233,2.386594439359329,6.593815977416813,7.0,61.245955627190305
Line,Madsen,F,DK,1985,0,35,6.626865783158234,-1.1705816877790187,7.1387027674945776,7.0,-31.65352502174695
Anja,Carolina,F,DK,1943,1,77,7.9651007231642685,0.9799182661918311,6.9355048032578654,7.0,81.32019967652909
Bodil,Grubbe,F,DK,1985,1,35,6.345391665212242,1.0629742380563934,6.453437039614734,7.0,47.73310220702056
Ritha,Laursen,F,DK,2005,1,15,10.449154155528731,2.052038868364018,6.4815140293213975,7.0,89.59156686601622
Abdi,Ahmed,M,DK,2005,0,15,4.491048913441321,2.184254825918776,6.895305502479074,7.0,35.02431179776498
Jinho,Lee,M,DK,1985,0,35,7.814435875045676,0.658012598220196,7.035993163881084,7.0,17.331875045925877
Dorte,Høyer,F,DK,2008,1,12,8.201259765655204,1.1097788359280416,7.010170287658421,7.0,40.770217544599724
Ahmed,Dogan,M,DK,1985,0,35,6.870359193250653,-0.00989006439092331,7.468981501289109,7.0,-2.334534502070259
Torben,Henrichsen,M,DK,2008,1,12,6.685799255032027,0.32880204164455556,6.704674592981547,7.0,14.43972785514135
Nis,Vinten,M,DK,2005,0,15,8.418098843893858,2.0411690172495685,7.429458390172437,7.0,63.20649418270868
Emil Søren,Andersen,M,DK,1985,0,35,5.460822194869211,0.32289381552778207,7.150781018415195,7.0,4.528297199783822
Helle,Gluver,F,DK,1985,0,35,9.590818741089429,1.9274096026176415,7.024780803509609,7.0,68.03343415370418
Angelika,Szykuła-Kaja,F,DK,1943,0,77,8.807261972028535,0.35425516106369753,6.265778277536958,7.0,9.393294607208393
Bjarne,Gamborg,M,DK,1943,1,77,6.737136885116415,0.44816995691602274,6.7714602193174915,7.0,63.08162977807396
Birgitte,Bonderup,F,DK,1943,1,77,6.905964133150431,0.2885430534372855,6.422759927189146,7.0,59.063803741202136
Milagros,Castro Larocca,F,DK,2005,0,15,6.781462080664879,1.791462607391168,7.060658114289333,7.0,43.96517999747917
Irena,Danuseviciene,F,DK,1985,1,35,9.103422860301677,0.3286713872985814,7.180052787526761,7.0,33.70660637563563
Baba,Raw,M,DK,1943,0,77,8.42118229448311,0.41545229169493353,6.764901432260699,7.0,11.000522956277628
Emil,Visti,M,DK,2005,1,15,9.984328734348598,-0.0034484609861400077,7.327123637534228,7.0,8.250646505569176
Rita,Pedersen Schönenberger,F,DK,1943,0,77,6.527943427742261,1.4260232389997696,7.492100959042974,7.0,33.30466468933345
Lasse,Schandorff,M,DK,1985,1,35,5.494858709017435,0.15712880366482954,6.982141115195736,7.0,25.556304549450815
Martin,Nielsen,M,DK,1985,0,35,8.937937156079343,1.9623618775565144,6.975256942226748,7.0,64.42318729069994
Christian,Hjulgaard,M,DK,2008,0,12,9.903350640669903,0.9166386659129436,6.9363129114153805,7.0,32.256512429099686
Anne,Bolø,F,DK,1985,0,35,7.6408227215313245,1.9286042175699087,7.017987390198489,7.0,53.783915377342204
Marion,Ganster,F,DK,1963,1,57,9.542933895227332,1.9862736372001282,7.412982532382983,7.0,109.83564875751722
Torben,Nygaard Andersen,M,DK,1985,1,35,7.772535365266618,0.0881094074097139,7.034753205706565,7.0,24.894264983259372
Michael,Jørgensen,M,DK,1963,1,57,9.68834466724898,0.5728989340689976,7.052340653634776,7.0,58.789071917013146
Tom,Hale,M,DK,1943,0,77,7.3741888248623875,-0.7202879637912837,7.443890041490268,7.0,-22.267584074501276
Jette,Andersson,F,DK,2008,0,12,10.235543268557404,0.998075425548983,6.401860282925155,7.0,36.4047029314042
Erdogan,Gunes,M,DK,1943,0,77,6.987377992677766,2.08489962761408,7.385623403809124,7.0,53.25730846478183
Mick,Grønvall,M,DK,2005,1,15,12.178517191686025,-0.3296801986607961,6.871370485907362,7.0,-7.016860810548181
Mikkel,Jensen,M,DK,1985,0,35,8.404528391938891,1.4236620860294398,7.577193236518776,7.0,43.42310626618966
Marc,Kristensen,M,DK,1963,1,57,7.571389727054065,1.5203350820525854,7.061043234351185,7.0,81.44209197983153
Lars,Ingerslev,M,DK,1963,0,57,9.129372472720785,3.0035597596855546,7.341378327724977,7.0,102.08409854067722
Tammo,Sumera,M,EE,1981,0,39,8.22627209093625,-0.4132439504508642,7.338935061439874,7.0,-15.03291103087372
Er Rik,Kuusk,M,EE,1964,0,56,7.631508562899787,0.9214959251215924,6.605722935853598,7.0,24.376595410885226
Jelena,Spektor,F,EE,2018,0,2,7.464428984059751,-0.19982381262097798,7.048666971532659,7.0,-7.871723765640365
Merilin Bookgirl,Lutsar,F,EE,1998,0,22,6.984257562447046,1.2597960653666764,6.810916707661281,7.0,31.15597153818284
Mailis,Seero-Boisbourdin,F,EE,1944,0,76,7.66247714902728,1.7215336628578182,6.946677898800241,7.0,47.89078674040747
Muza,Saidova,F,EE,1998,1,22,9.980948945999954,0.6861860233145222,7.121533732372969,7.0,39.2442639823794
Rait,Tammik,M,FI,1963,1,57,3.171764233234044,1.6548436238599369,7.714299859682439,7.0,57.84010711604016
Muhammad,Muraad,M,FI,1978,0,42,8.419338047568493,0.17848433276283815,6.93669824656657,7.0,3.471352737684609
Soini,Rahkola,M,FI,1963,1,57,4.817989510286874,-0.3517694350334604,7.810665468932415,7.0,31.48175686600809
Taina,Vasara,F,FI,2002,1,18,9.486643489708309,-0.5129136987389263,7.303556991341446,7.0,-8.01575644865649
Nazar,Nazar,M,FI,1978,0,42,9.746626930548763,1.4660150859570285,7.140111742812021,7.0,52.12167058430441
Sari,Marttinen,F,FI,1978,0,42,8.172890857816327,0.6817062610980723,6.72696907284358,7.0,18.86521560181574
Krishna Rangu,Magar,F,FI,1978,0,42,7.408753141390686,-0.4597233858002933,6.884749916343708,7.0,-15.19823352032148
Danushka,Asela,M,FI,1963,0,57,6.495839956885602,1.692711717468451,6.610711233754384,7.0,39.43834150233402
Kimmo Kimi,Leskinen,M,FI,1978,0,42,7.507895215667311,-1.0301513998417091,7.375415981126188,7.0,-31.4942862411987
Mirva,Vahokoski,F,FI,1978,0,42,7.833797034375994,0.42513187319129814,7.166309632702419,7.0,10.488167686583893
Iisak,Lassheikki,M,FI,1978,1,42,10.474726013078651,1.3956938283048377,7.11178070904995,7.0,82.7699955689858
Kristiina,Tähtinen,F,FI,2002,1,18,6.748425869951301,-0.12957892955329403,6.708594515003812,7.0,6.964532387630316
Wd,Alfatih,M,FI,1978,0,42,6.8505843027522495,-0.6726533289945085,6.962503703885005,7.0,-19.741473577949495
Sari,Hanski,F,FI,1978,1,42,7.069619114998021,2.3540087243867585,7.296637403646883,7.0,90.51170123149552
Mari,Manninen,F,FI,1978,0,42,9.465772400835748,0.2647215555476311,6.829538880437778,7.0,7.248782925162981
Pia,Martins,F,FI,1963,1,57,8.329793947566802,-0.3641461250255589,7.071746964795457,7.0,26.177040283209074
Joni,Moilanen,M,FI,1963,1,57,13.809287227444923,0.5096826483807902,7.205642220898735,7.0,64.49044712211204
Taha,Uskali,F,FI,2014,0,6,8.2452083986947,1.6439751717353626,7.223461952476913,7.0,49.35882352643511
Marja,Lindegren,F,FI,1978,0,42,8.25679457011036,-0.0345693046926892,7.47043586494557,7.0,-3.160542898100906
Veera,Rahtula,F,FI,1945,1,75,6.830530330136241,2.669196398901154,6.699564656274865,7.0,119.4661960519251
Mika,Honkonen,M,FI,2014,0,6,10.384151596942738,2.063276496080499,7.057349618409726,7.0,79.2153815627953
Jussi,Sorvari,M,FI,1945,0,75,12.23560423969509,0.3510751173346226,7.046908944487284,7.0,14.119037498414087
Tommi,Viitanen,M,FI,2002,0,18,10.17300812772952,0.3642327694354342,7.028228338935066,7.0,11.87015936194583
Janne,Rantala,M,FI,1945,1,75,6.983004061057553,1.707809931566246,7.2484827928109885,7.0,95.67518880245859
Otso,Perkio,M,FI,1945,0,75,7.029980121554618,2.3824720898533083,6.581312506020337,7.0,61.29049466872545
Saleem Ahmed,Ahmed,M,FI,1978,0,42,6.9339226515869195,1.9334132267241535,7.101801434307698,7.0,48.756090162124615
Miro,Perhe,M,FI,1945,1,75,8.87609552321476,-0.015787199517446476,7.351731035393388,7.0,49.856369735481444
Tiina,Åkerfeldt,F,FI,1978,0,42,5.209241943797934,3.2645173533761773,7.085879110779589,7.0,62.42933943037629
Anna,Tunnela,F,FI,2014,0,6,3.96831094916717,1.8666477673534452,7.138543492628985,7.0,25.972386617432065
Tomi,Siikavirta,M,FI,2014,1,6,7.852953391215744,0.17651100812647236,7.148580315272343,7.0,7.294514650753747
Hanna,Ojala,F,FI,2002,0,18,6.664858633699606,0.7890708588673724,7.509924927127514,7.0,17.920069792571468
Ismo,Kivi,M,FI,2014,1,6,10.916592847890467,0.44993282645078286,6.881425061239409,7.0,20.608003881281803
Taina,Vauhkonen,F,FI,1945,0,75,5.75499108997214,0.9188665795775851,7.075559258289257,7.0,17.89928439022946
Aurelie,Marso,F,FR,1982,0,38,3.8075803178318934,-1.481664045593734,7.183215718894424,7.0,-23.60006471912187
Hanane,Djemil,F,FR,1945,0,75,6.377929637833301,-0.6406006169825836,7.373887694275458,7.0,-17.630202358637273
Luce,Berge,F,FR,2010,1,10,8.516927361353213,3.234046725999887,7.3853938726353645,7.0,109.56664533168612
Matheo,Sanchèz,M,FR,1959,1,61,12.98137841047283,1.8247409246226778,6.5848160146688075,7.0,130.35956535411836
Adrien,Neufcink,M,FR,1945,1,75,8.747660050685699,2.2559782477038266,7.092946037813802,7.0,125.30123871572918
Monique,Laudrain,F,FR,1982,1,38,8.959887439293789,1.143941183026362,6.883771316426332,7.0,63.29258674902068
Léonie,Cacciatore,M,FR,1945,1,75,10.93389511630688,1.1409164827748783,6.856763368075797,7.0,97.63923054464398
Martial,Malo,M,FR,1982,1,38,6.185543435150901,2.1926299168445627,6.892649791318704,7.0,75.88491114545792
Stéphane,Blacktapemusic,M,FR,2010,0,10,9.211397701058102,1.124980305215158,6.776978450822542,7.0,37.0878047514131
Eugenia,Darosa,F,FR,1959,1,61,6.475258537934262,-0.3462598371709833,7.249201462275073,7.0,32.03789742872148
Vincent,Kerbiriou,M,FR,1945,0,75,7.973766458376998,2.0228883983555965,7.144361567377982,7.0,59.12006230540462
Nelly,Michel,F,FR,1982,0,38,5.801936970287306,-2.0447786917096096,7.105892741382257,7.0,-47.26793924498121
Gaelle,Guiry,F,FR,2010,0,10,7.721208898476148,0.8070912146050638,7.251047763282107,7.0,21.539056649239882
Claudine,Serree,F,FR,1945,0,75,10.237665871213055,0.8228407547578405,7.418617093279589,7.0,29.919864968553547
Abdel,Ali,M,FR,1945,1,75,8.235841032590013,1.0163564205034492,6.510071618084052,7.0,81.92946067081459
Bernard,Bulloz,M,FR,2010,1,10,8.286327228998113,1.3663146618714899,6.6200562080752245,7.0,47.68080396020037
Selo,Saiyajin,M,FR,1982,0,38,6.809983165936323,2.517913018597821,6.998916478470195,7.0,62.93905379200919
Jean,Moulin,M,FR,2010,0,10,8.274407781283566,2.0923609648448984,7.01232100670248,7.0,63.57445306570385
Salim,Boudlal,M,FR,2002,0,18,9.618014570130581,1.6272662372027102,7.148535708347845,7.0,57.30126402714306
Alexandre,Brunet,M,FR,1959,0,61,8.241370727770224,-0.5044216238584617,6.791740976665947,7.0,-18.082521214374697
Florence,Rocheron,F,FR,2010,0,10,9.953823212807093,0.16259443754886796,7.0384826808471965,7.0,3.9431216506731035
Maxence,Darras,M,FR,1982,1,38,7.583495506282256,-0.4270212335569253,7.43199707674656,7.0,12.207156436080862
Marianne,Nabil Kour,F,FR,2010,1,10,7.601309325346786,1.9781627735990233,7.171984371589973,7.0,61.97358435308436
Magalie,Leroy,F,FR,1945,0,75,12.10261459951681,1.7389807657027594,6.766313212020483,7.0,77.6819172073828
Audrey,Matys,F,FR,1959,1,61,6.74260608646687,0.8288911196049453,7.118748345870296,7.0,61.755778185525315
Lola,Simon,F,FR,2002,0,18,4.232856595353467,0.7625859129836031,6.574137413555325,7.0,9.908999313651886
Thomas,Peugot,M,FR,1982,0,38,8.634714998522444,3.3709725252656026,6.875642247738167,7.0,108.34963781486132
Maximilien,Chapuy,M,FR,1982,1,38,8.65453815473445,1.8230424734593509,6.7433080070623,7.0,84.25365578303149
Lea,Quesnel,F,FR,1982,0,38,7.606963244789182,1.005335350563721,6.764307407558144,7.0,26.76633816034208
Misuzu,Kamio,F,FR,1982,0,38,8.78652924876162,0.558687670383846,6.793765604972229,7.0,16.3691289271091
Franck,Bigoni,M,FR,1982,0,38,5.0971284493259,0.5377475046239278,7.291841719782609,7.0,8.286542327874121
Françoise,Ramirez Vega,F,FR,1982,1,38,8.149652736335272,1.106285428100452,6.985439945103346,7.0,58.636621396872386
Maryse,Gley,F,FR,1945,0,75,9.98964405390315,-0.817785400650369,6.885620481119599,7.0,-33.29890569947194
Mouslim,Elaid,M,FR,1982,0,38,9.869211642105574,0.3804534663588888,7.073398338016156,7.0,12.072098238059763
Moina,Haito,M,FR,1982,0,38,5.47107732966984,0.6188028792802666,6.664273002427674,7.0,10.537843852293634
Anthony,Duchene,M,FR,1959,0,61,9.34938386277134,0.13818572539832713,7.276026936359323,7.0,2.7755022042084754
Phillo,Pitton,F,FR,1982,1,38,9.489729015475532,0.15417796497887337,7.053331277772876,7.0,29.957507068826477
Anne Marie,Cremieux,F,FR,2010,0,10,7.79955163898437,0.6995942612446949,6.455050261623429,7.0,18.337480137887923
Maryvonne,Boquet,F,FR,2010,0,10,8.9758663606174,0.4078001534457827,7.199927792702411,7.0,11.752322974637593
Ritaineinayamafiérte,Ritaine Fayçal,M,FR,2002,0,18,6.38409360458169,2.741494897827793,7.026422932373701,7.0,64.2967392122115
Axel,Callot,M,FR,1982,1,38,7.001067611307041,0.032355293401913426,7.292057704054562,7.0,25.331710761692776
Marie-Pierre,Durand,F,FR,1982,0,38,8.789241767211145,2.215284375443061,7.800152741965936,7.0,72.00766113857443
Pierre Alexandre,Risser,M,FR,1945,0,75,6.815179264477879,2.002510195071813,6.853251587776314,7.0,49.59476173455104
Germit,Mesroua,M,FR,1945,0,75,11.481149705879057,0.6929626816355373,6.829977521007154,7.0,27.95973853728987
Annick,Ratel,F,FR,1945,1,75,6.868318737848035,-2.109165367513998,7.193845514589435,7.0,-4.707299140833335
Sara,Ef,F,FR,2010,0,10,6.678284041178975,1.1412172385508095,6.965462399214598,7.0,26.73133769939043
Bejj,Doc,M,FR,1982,0,38,4.459948494085184,0.41463208749663194,6.649644239314119,7.0,4.695142847930241
Tony,Rosti,M,FR,1982,0,38,6.763845763011087,1.4520363189148615,6.933325320548566,7.0,35.08107586620235
Mondher,Kechiche,M,FR,1982,1,38,9.470874895345101,0.6396686954431673,7.114608031279211,7.0,47.43797462525235
Bigakm,Moniz,F,FR,1982,0,38,8.483712169219302,4.268785114455002,6.908409160218979,7.0,135.36957470304876
Marina,Sallé,F,FR,2010,0,10,9.606413711830298,2.4149186699738543,6.922086440725013,7.0,85.91146764444142
Benjamin,Mallet,M,FR,2002,1,18,9.108556443765757,2.1578843997654307,6.543285399956502,7.0,84.92237171360522
Rastn,Nd,M,FR,2010,1,10,10.084248515931476,-0.462608791045162,6.9658783765614425,7.0,-12.956983488441605
Klara,Fetch,F,FR,1959,0,61,12.505105567912304,1.2127343902683225,7.209858310548409,7.0,55.47440044782024
Césarpub,Clubbing,M,FR,1982,1,38,11.247158541570382,0.6694833132907835,6.761808805204012,7.0,52.91802181276005
Sarah,Bzoui,F,FR,1982,1,38,6.142037767162977,2.873156856361133,7.136877283297184,7.0,91.48234982234985
Elena,David-Guindani,F,FR,1982,1,38,6.712203147931077,0.5038410363796745,6.739994499472638,7.0,37.14888692309731
Margareth,Ferreira,F,FR,1982,0,38,6.383388395849162,0.46524751908535783,7.070894179209262,7.0,9.088622618706008
Celyne,Lyautey,F,FR,1945,0,75,10.403508923773805,0.7763420102885197,6.782059665398365,7.0,28.40280577216784
Virgile,Ciais,M,FR,1982,0,38,11.58513421536627,1.2623966403228921,6.469302900121063,7.0,53.18268153288926
Mélissa,Engels Boutron,F,FR,1982,0,38,10.101986820745509,3.8809765641376797,6.965214280709296,7.0,146.75122400830935
Lionel,Fradin,M,FR,2002,1,18,9.518145027605879,1.473503452246326,7.550264356377344,7.0,63.842555986025026
Thibault,Guidici,M,FR,1959,1,61,6.70939300310122,-1.5423060217370468,7.020349285092902,7.0,1.1652270621676095
Damien,Causse,M,FR,1982,1,38,10.208552410752345,0.7868280664922014,6.846228950217618,7.0,54.855162670566216
Strange,Faith,M,FR,1982,0,38,9.211791081598973,0.5207242646249641,7.450587007674635,7.0,16.146096128989463
Julien,Muloau,M,FR,1982,1,38,6.199766486985487,0.3097419036838408,7.016909101121911,7.0,31.683554610084606
Anais,Lebastard,F,FR,1945,1,75,6.874030424357602,1.8103233556693203,7.121399379061967,7.0,97.60685708007827
Carole,Philippon,F,FR,1982,0,38,9.01113138869802,1.093390088399544,7.292784356895941,7.0,35.31133854667279
Guillaume,Kendall,M,FR,1945,0,75,8.208311752792374,2.2436534443783898,6.839852409597729,7.0,67.7131918978865
Kherian,Merabtine,M,FR,1982,1,38,8.92903680738125,0.7172334366022992,6.708238957768658,7.0,48.623314494131485
Jean Louis,Elie,M,FR,1982,1,38,6.425729848200068,0.2313860615654911,6.855082919206272,7.0,29.984911324615492
Veronique,Audebert,F,FR,2002,1,18,7.740529451803958,1.8534976845060562,7.00189837630502,7.0,64.9004018595113
Genevieve,Tourmente,F,FR,2002,0,18,11.110549577658016,0.5248120797938735,6.855228569455256,7.0,19.89263804274619
Fany,Baumann,F,FR,2010,0,10,6.967499994427609,1.8891526980737168,7.009578241431952,7.0,47.802161945264125
Johanna,Nenette,F,FR,2010,0,10,7.853147975211922,0.37692836361722043,7.3105083170220935,7.0,9.124770197878075
Martine,Le Hecho,F,FR,1945,1,75,7.584986567200578,-0.7307278557847903,6.8744458620038715,7.0,29.179452596964044
Florence,Boquet,F,FR,1959,1,61,7.546735542522621,-0.5024928175457055,7.23291190425699,7.0,26.14272621488163
Baptyste,Baralle,M,FR,2010,1,10,7.460872540295308,-0.29945839558079457,7.25849742107742,7.0,-3.629259248719398
Charlely,Iyc,M,FR,1945,0,75,5.131692612697447,3.446646753336772,6.630164724247981,7.0,64.8726856223545
Nadia,Frechou,F,FR,1982,1,38,8.596162913312963,1.197152834367944,6.611772567032196,7.0,63.36097294737916
Delphine,Irlinger,F,FR,1982,1,38,6.773806520482713,0.11672499101986879,6.990295631926106,7.0,27.382505787626627
Sabrina,Gourmelen,F,FR,1982,0,38,8.464218536727532,2.0276296448983424,6.869718659786072,7.0,62.956412556152785
Alexandru,Maryn,M,FR,1959,1,61,3.813606209626301,-0.5752224819698556,7.761091756151477,7.0,32.37211692115856
Candice,Renaux,F,FR,2002,0,18,9.948531480204128,0.8696897664068046,6.8233890966307555,7.0,30.602900696126596
Philippe,Geslain,M,FR,1982,1,38,10.057521207793496,3.506485852878651,6.968252155761038,7.0,158.3839138930567
Alina,Lupan,F,FR,1982,0,38,7.799667621905163,1.465786721886497,6.71770249363443,7.0,41.13450874575063
Jean Pierre,Simon,M,FR,1982,0,38,7.250223492941517,1.2819169432522926,6.828323758896957,7.0,33.044274768643504
Alexandre,Dausse,M,FR,2010,0,10,8.477352493948073,1.3863007322300043,7.052017296312238,7.0,42.45549806285362
Angelique,Clement,F,FR,1959,0,61,7.128260782578848,0.9472915704262489,6.982793662563753,7.0,23.435245099078426
